text,user,created_at
Nottingham was a little bit 🤯🤯🤯 https://t.co/1Kq7ZhhNV9,example,2022-02-07 13:45:10+00:00
RT @example: Tonight I play NEWCASTLE ACADEMY … it will be my 11th time playing the venue. Sadly it is the last ever Live gig in the legend…,example,2022-02-07 13:44:01+00:00
NINE DOWN… FIVE TO GO … https://t.co/bPnEv6PclT https://t.co/b6Afau3DJq,example,2022-02-07 13:13:41+00:00
Tonight I play NEWCASTLE ACADEMY … it will be my 11th time playing the venue. Sadly it is the last ever Live gig in the legendary venue before it closes. Grab the last remaining tickets here https://t.co/w7tN613eou https://t.co/K0bFwO3eiJ,example,2022-02-07 13:12:34+00:00
If you’re still undecided about whether or not to grab a ticket … this was Manchester on Saturday 🤯 https://t.co/pzKYmRfJaB,example,2022-02-07 11:24:45+00:00
"5 gigs left this week … 

Newcastle tonight 
Norwich tomorrow 
Bristol Thurs
Brum Friday 
BRIXTON SATURDAY

There are some tickets available still for all shows https://t.co/t3NrBr1yJ4 https://t.co/E5kZGIIu4h",example,2022-02-07 11:23:12+00:00
She is such a character. Lovely to meet her https://t.co/DBuo2ouESo,example,2022-02-07 11:21:48+00:00
"Only 5 gigs left …

NEWCASTLE - Monday 
NORWICH - Tuesday
BRISTOL - Thursday
BIRMINGHAM - Friday
BRIXTON - Saturday 

Last remaining tickets: https://t.co/t3NrBr1yJ4 https://t.co/fQAfkr20ba",example,2022-02-06 21:14:47+00:00
MANNY backstage crew 🏆 https://t.co/ab1JX1ahNB,example,2022-02-06 21:11:32+00:00
MANCHESTER last night 🤯 (aka one of the best shows of my life) https://t.co/2x8jWzZ7Vw,example,2022-02-06 21:08:53+00:00
NOTTINGHAM Friday https://t.co/BaDnswaxwE,example,2022-02-06 21:07:28+00:00
MANCHESTER. That was absolutely mind-blowing. One of the highlights of my career. Thank you all. I’m too ecstatic (and tired) right now to even look at pics or photos. Let’s do that tomorrow. For now … I love you guys x,example,2022-02-05 23:59:31+00:00
This one … https://t.co/UlIDFQBrWX,example,2022-02-05 16:36:49+00:00
"Face of Massive Drum and Bass on @SpotifyUK 

Hottest Record In The World on @BBCR1 @charliehedges tonight 

Sold out gigs. 

300,000 streams week one

You could say things are pretty good right now https://t.co/DN2nOTRaoB",example,2022-02-05 16:36:37+00:00
"RT @example: End of my Leeds show last night … was absolute carnage from start to finish 

Nottingham tonight. We go again https://t.co/66x…",example,2022-02-04 16:03:25+00:00
"End of my Leeds show last night … was absolute carnage from start to finish 

Nottingham tonight. We go again https://t.co/66xbKLEuh8",example,2022-02-04 12:36:52+00:00
Scotland will forever be the benchmark when it comes to crowds 💙🏴󠁧󠁢󠁳󠁣󠁴󠁿 https://t.co/VTYvm6VDuX,example,2022-02-03 18:09:57+00:00
"I’m in LEEDS tonight at the academy 

Few hundred tickets left on the door https://t.co/neexrpPQQ5",example,2022-02-03 17:44:54+00:00
RT @example: https://t.co/NjhdGBlThH for tickets https://t.co/EoAsZgu1bw,example,2022-02-02 20:30:15+00:00
@nctx26 Come to Leeds or Birmingham ?,example,2022-02-02 20:29:38+00:00
Wait and see ! Lots of bangers. All the hits. Couple of surprises https://t.co/ULXqF4PZ7Z,example,2022-02-02 20:29:31+00:00
@KingPMoney Whole film was a mess,example,2022-02-02 20:29:24+00:00
https://t.co/NjhdGBlThH for tickets https://t.co/EoAsZgu1bw,example,2022-02-02 20:29:20+00:00
"CAMBRIDGE the other night. Not a bad little rave up for a Monday 

- GLASGOW tonight SOLD OUT
- LEEDS Academy Thursday (few hundred tickets still left)
- NOTTS Friday SOLD OUT 
- MANCHESTER Saturday SOLD OUT https://t.co/6VPESf7rL3",example,2022-02-02 20:29:18+00:00
On the plane to Glasgow … sold out O2 Academy tonight. HWFG 🏴󠁧󠁢󠁳󠁣󠁴󠁿 https://t.co/mm6zsjBYV0,example,2022-02-02 13:03:43+00:00
"RT @charottaaa: I’m aching in places I never knew existed, but my god @example smashed it tonight",example,2022-02-01 03:02:15+00:00
"RT @example: New single already sounding like a future classic in my sets … 

This was Cardiff last night 

Tonight we play CAMBRIDGE. Some…",example,2022-01-31 18:04:33+00:00
@tomdavies1808 Just posted,example,2022-01-31 18:03:23+00:00
Good to see you bro https://t.co/GKNi7WTZbU,example,2022-01-31 18:02:53+00:00
"9:30pm at the Cambridge Corn Exchange

Tickets on the door 

5 banging support acts https://t.co/60MpxFvsu2",example,2022-01-31 18:02:29+00:00
RT @annamarylilley: Double booked so can’t go to @example next Friday!! Tickets anyone?? #nottingham,example,2022-01-31 18:01:45+00:00
"Thank you to everyone who’s been pre-ordering their signed album 8 at the gigs on this tour 

You purchase via the Superfan lanyard which can be bought at the merch stand https://t.co/nM5T5OgNgA",example,2022-01-31 18:01:39+00:00
"New single already sounding like a future classic in my sets … 

This was Cardiff last night 

Tonight we play CAMBRIDGE. Some tickets still available on the door https://t.co/S0wkqpH9uU",example,2022-01-31 15:33:23+00:00
"BOURNEMOUTH on Saturday night was 🤯 Sold Out Academy

Cardiff pics coming shortly 

Cambridge is tonight. Tickets on the door https://t.co/h1piRZqadZ",example,2022-01-31 14:32:43+00:00
Looks cosier than British Rail 🤣 https://t.co/sUYLUeikTa,example,2022-01-30 16:50:15+00:00
RT @example: Anyone still wondering if they should buy tickets for this tour … watch this… Bournemouth last night was utter madness https:/…,example,2022-01-30 16:48:30+00:00
Anyone still wondering if they should buy tickets for this tour … watch this… Bournemouth last night was utter madness https://t.co/OMK1kBXVJw,example,2022-01-30 16:28:46+00:00
"RT @F1destinations: Silverstone have announced 4 headline music acts for the 2022 #BritishGP weekend!

Thursday: @Example
Friday: @SigalaMu…",example,2022-01-30 16:26:57+00:00
"EXETER - Friday night 

📷 @callumshots https://t.co/qKyvvbGukb",example,2022-01-29 19:43:15+00:00
"BEXHILL- on-sea Weds night 

📷 @callumshots https://t.co/AubO3tB37K",example,2022-01-29 19:42:35+00:00
My bro had the crowd going wild https://t.co/950XcX4edw,example,2022-01-29 16:01:58+00:00
"BOURNEMOUTH @o2academybmouth 

I’m here. We’ve sold 1,600 tickets tonight. There’s 200 left for sale. Either from this link or on the door 

It’s gonna be a right mess in here later. Come rave with us 

https://t.co/799CNDJoZs https://t.co/5S5VFmFLhD",example,2022-01-29 16:01:57+00:00
RT @tweetkattweet: Met @example yesterday before his Exeter gig. Such a good night out https://t.co/RNXWhfR5gM,example,2022-01-29 16:01:26+00:00
"Someone come watch me with Tommy

Still 300 tickets left to purchase on the door tonight

EXETER - The Great Hall

Doors &amp; Supports from 7pm

I’m on at 9:30pm for 90mins https://t.co/TfKA25sYee",example,2022-01-28 15:57:45+00:00
Thanks to everyone supporting my new one https://t.co/WBA74Fvevm,example,2022-01-28 15:57:45+00:00
"Example &amp; @kanineuk - ‘Never Let You Down’

OUT NOW everywhere https://t.co/eZsONu3WtP https://t.co/nPOoWy1BI6",example,2022-01-28 15:57:43+00:00
@TheTyzer DM,example,2022-01-26 17:52:22+00:00
"RT @example: It would appear you lot are making a last minute dash to grab tickets for this tour. We sold another 1,600 just yesterday 🤯

Y…",example,2022-01-26 17:51:32+00:00
I say hello to everyone. It’s easy to be nice https://t.co/HCwECI1Hmm,example,2022-01-26 17:50:40+00:00
@mmllgrc 🤝,example,2022-01-26 17:50:13+00:00
After the show I’ll meet you by the tour bus and sign your CD ☺️ https://t.co/BnEGY2Gbvg,example,2022-01-26 17:49:52+00:00
My new tune … out Friday https://t.co/e6B8TyNoMu,example,2022-01-26 17:49:07+00:00
"RT @kanineuk: It’s not every day you get to write a Drum &amp; Bass track with certified dance music legend @example 

Hyped to announce our ne…",example,2022-01-26 17:48:50+00:00
"I’m in Bexhill-on-Sea tonight. First gig of the tour. De La Warr Pavilion. 

If you fancy celebrating the lifting of all restrictions then come on down.

There are 200 tickets left on the door for sale. 

Im on at 9pm for 90mins + 3 support acts beforehand",example,2022-01-26 17:48:17+00:00
Only this CD will get you into the Meet &amp; Greet each day https://t.co/SbnWD2NyeL,example,2022-01-25 19:51:27+00:00
Details on how to get into the Meet &amp; Greets each day on the tour https://t.co/EW43Dzglvb,example,2022-01-25 19:50:19+00:00
"RETWEET the post below ⬇️ 

I will choose 2 people at random to win a pair of tickets to a gig of their choice https://t.co/BemnDrqJYB",example,2022-01-25 13:54:05+00:00
💙💙💙💙 https://t.co/cLatGMlxar,example,2022-01-25 13:44:56+00:00
@WelshboyMatelot Exeter ? It’s not I tour every year now,example,2022-01-25 13:06:59+00:00
https://t.co/t3NrBr1yJ4 https://t.co/d7VuvY4dfS,example,2022-01-25 13:06:58+00:00
@Savage_Dan_ Nice bro,example,2022-01-25 10:18:49+00:00
"It would appear you lot are making a last minute dash to grab tickets for this tour. We sold another 1,600 just yesterday 🤯

You’re getting 90mins of all every hit and all the new bangers 

Don’t mess about. Tickets here: https://t.co/t3NrBr1yJ4 https://t.co/lgae1guwPg",example,2022-01-25 10:18:48+00:00
Catch me headlining Colour Clash U.K. as well in July 🎉🎉🎉 https://t.co/01YeSMOsJr,example,2022-01-25 08:11:26+00:00
Playing @CampBestival this summer. What a lineup. (Probably bringing my wife and kids to this as well 😜) https://t.co/gsYJD1fWN9,example,2022-01-25 08:08:16+00:00
RT @ben_kaminski: Holy shit I see @example on Sunday,example,2022-01-24 13:01:04+00:00
"Bags packed … can only mean one thing … U.K. tour starts this Weds in Bexhill and finishes Feb 12th in Brixton 

14 dates 

Tickets: https://t.co/t3NrBr1yJ4 https://t.co/gEMzGZVK3c",example,2022-01-24 13:00:38+00:00
"RT @example: My tour starts this Wednesday

The day all covid restrictions are lifted in the U.K. 

Come celebrate with me… Freedom… Music……",example,2022-01-24 12:58:48+00:00
See you at Brixton ! https://t.co/e3CTwhfO8q,example,2022-01-23 20:22:00+00:00
"My tour starts this Wednesday

The day all covid restrictions are lifted in the U.K. 

Come celebrate with me… Freedom… Music… Life in general 

Last few tickets here: https://t.co/t3NrBr1yJ4 https://t.co/I2SwMQcMOn",example,2022-01-23 20:21:40+00:00
@SWilsonNUFC Thank you,example,2022-01-10 22:49:45+00:00
@Battlesnake555 You 100% will,example,2022-01-10 22:49:33+00:00
@Corey___AB Defo come,example,2022-01-10 22:49:22+00:00
@Subhaan73227461 I’m announcing the details for each meet and greet the day before each city,example,2022-01-10 22:49:10+00:00
"RT @example: https://t.co/t3NrBrj9AC

Surprise someone. Treat yourself. Relive and create new memories. E x https://t.co/Rs3WjrUf4P",example,2022-01-10 22:47:04+00:00
"RT @example: As far as I’m concerned this tour starts Jan 26th

Every 1 of my hits &amp; all the new bangers &amp; a few surprise guests 

Notts an…",example,2022-01-10 22:46:59+00:00
"https://t.co/t3NrBrj9AC

Surprise someone. Treat yourself. Relive and create new memories. E x https://t.co/Rs3WjrUf4P",example,2022-01-09 11:30:18+00:00
"As far as I’m concerned this tour starts Jan 26th

Every 1 of my hits &amp; all the new bangers &amp; a few surprise guests 

Notts and Manchester have SOLD OUT. Next to sell out will be Glasgow, Newcastle and Leeds. The finale at Brixton is going to be 🤯🎉 https://t.co/caUuCnx1SO",example,2022-01-09 11:29:34+00:00
RT @inversedotcom: A gigantic gas planet was discovered in a double star system 325 light-years away that challenges scientists’ ideas abou…,example,2021-12-09 13:55:30+00:00
Love my job … https://t.co/fqeWc1UoJ3,example,2021-11-15 12:11:26+00:00
RT @example: MACKAY - last nights festival was an absolute vibe 🇦🇺 (fuckin love that I’m still discovering this country l now call home) ht…,example,2021-11-15 12:10:44+00:00
MACKAY - last nights festival was an absolute vibe 🇦🇺 (fuckin love that I’m still discovering this country l now call home) https://t.co/GVNcVAzK3d,example,2021-11-14 14:17:28+00:00
RT @lennonmd: Should be mandatory for all workplaces to play @example's music...  Productivity would rocket 🚀🚀🚀🚀🚀,example,2021-11-13 00:36:21+00:00
This was a superb chat … please go listen https://t.co/jW8eGFe1Me,example,2021-11-13 00:36:11+00:00
👀👀👀👀 https://t.co/FZ55vF208l,example,2021-11-13 00:35:12+00:00
RT @KillaKela: In todays #Podcast we jump into an evergreen chat with a british Dance Music figurehead. Known internationally in the Electr…,example,2021-11-04 11:25:41+00:00
@maxrushden @DanielSturridge Hahahaha. Soo true. Although the food was so awful I cancelled it after 3 days and just got healthy stuff delivered,example,2021-11-04 04:15:35+00:00
@DanielSturridge Mad init. When I got back to Brisbane a few weeks ago I had a test every 2 days. You’d think after a week they’d let you out. Luckily the rules are changing soon,example,2021-11-04 04:15:04+00:00
"RT @example: All my NFT heads 

My good pal @drawtismArt is dropping these later and I can’t wait to grab a few myself

https://t.co/Ek0mQ1…",example,2021-10-28 09:49:28+00:00
"All my NFT heads 

My good pal @drawtismArt is dropping these later and I can’t wait to grab a few myself

https://t.co/Ek0mQ1K2Tb 

I’m calling them the CryptoPunks (I have my own Avatar in there too!)

9am U.K. for Alpha pass holders. 9pm for public https://t.co/mgGuWSOgvi",example,2021-10-28 06:19:30+00:00
"RT @JohnBishop100: ""I started to write limericks about schoolteachers and pass them around the classroom."" 😆

The fantastic @example joined…",example,2021-10-19 09:21:17+00:00
"RT @example: ‘Every Single Time’ (Official Video) 

Link to watch the entire beautiful short film is here: https://t.co/pq3jFkWM4m https://…",example,2021-10-19 09:20:50+00:00
Yeh man she bossed it. Day 11 of 13. And she was one of the lightest people in there yet they all carry the same weighted packs and do same challenges. That was 2020. I think she’s finally recovered haha https://t.co/4pwv1xkPEi,example,2021-10-19 05:33:58+00:00
RT @example: … and I’m out of here 🏆 https://t.co/h2kIHci3yS,example,2021-10-17 10:56:56+00:00
… and I’m out of here 🏆 https://t.co/h2kIHci3yS,example,2021-10-17 09:50:31+00:00
"‘Every Single Time’ (Official Video) 

Link to watch the entire beautiful short film is here: https://t.co/pq3jFkWM4m https://t.co/gprVPHFIJC",example,2021-10-15 06:16:42+00:00
"RT @example: Official Video for ‘Every Single Time’ is finally here !!! 

Full vid: https://t.co/pq3jFkWM4m 

@WhatSoNot https://t.co/uHizu…",example,2021-10-15 05:31:38+00:00
@muziou Yes brother !!!! 🏆,example,2021-10-15 01:58:55+00:00
@KingPMoney Got any talented mates P ?? 🤣🤯,example,2021-10-14 09:23:58+00:00
"Official Video for ‘Every Single Time’ is finally here !!! 

Full vid: https://t.co/pq3jFkWM4m 

@WhatSoNot https://t.co/uHizu5lz3T",example,2021-10-14 08:46:20+00:00
"LIVE Q&amp;A in 5mins

YouTube link is below 

The the video premiere at half past the hour https://t.co/Fzt55COwSF",example,2021-10-14 08:08:05+00:00
"Going live in just under half hour … 👀👀👀👀👀

Anyone who wants to chat. The link is below https://t.co/Fzt55COwSF",example,2021-10-14 07:48:19+00:00
RT @keikobasku7: @example all ready bro https://t.co/XX9XP2PnwD,example,2021-10-14 06:29:16+00:00
"The official video for ‘Every Single Time’ drops TODAY 

At 6:15pm Brisbane (where I am now) / 9:15am London I am doing a live YouTube Q&amp;A before the premiere at this link:

https://t.co/tIzZgp7Sel

(Also first time I’ve worn a hat in forever) https://t.co/IYaOnxTslB",example,2021-10-14 06:18:53+00:00
